Time,Time Code,Country Name,Country Code,Average transaction cost of sending remittances from a specific country (%) [SI.RMT.COST.OB.ZS],Average transaction cost of sending remittances to a specific country (%) [SI.RMT.COST.IB.ZS],"Personal remittances, paid (current US$) [BM.TRF.PWKR.CD.DT]","Personal remittances, received (% of GDP) [BX.TRF.PWKR.DT.GD.ZS]","Personal remittances, received (current US$) [BX.TRF.PWKR.CD.DT]","Automated teller machines (ATMs) (per 100,000 adults) [FB.ATM.TOTL.P5]"
1993,YR1993,Austria,AUT,..,..,288913970.9,0.403914379931733,768971069.3,..
1993,YR1993,Azerbaijan,AZE,..,..,..,..,..,..
1993,YR1993,"Bahamas, The",BHS,..,..,27300000,..,..,..
1993,YR1993,Bahrain,BHR,..,..,395744692.253282,..,..,..
1993,YR1993,Bangladesh,BGD,..,..,..,3.03732522639564,1007375061,..
1993,YR1993,Barbados,BRB,..,..,9550000,2.68254101018581,55349998.47,..
1993,YR1993,Belarus,BLR,..,..,3500000,0.00245685282873096,400000.006,..
1993,YR1993,Belgium,BEL,..,..,3029477295,2.03841256782656,4580757324,..
1993,YR1993,Belize,BLZ,..,..,6000000,2.94717457499287,16500000,..
1993,YR1993,Benin,BEN,..,..,21458697.0168479,4.78747897453705,108893981.9,..
1993,YR1993,Bermuda,BMU,..,..,..,..,..,..
1993,YR1993,Bhutan,BTN,..,..,..,..,..,..
1993,YR1993,Bolivia,BOL,..,..,9500000,0.0732386519863773,4199999.809,..
1993,YR1993,Bosnia and Herzegovina,BIH,..,..,..,..,..,..
1993,YR1993,Botswana,BWA,..,..,131444548.765515,1.78567870254633,74285774.23,..
1993,YR1993,Brazil,BRA,..,..,198000000,0.284834182587526,1247000000,..
1993,YR1993,British Virgin Islands,VGB,..,..,..,..,..,..
1993,YR1993,Brunei Darussalam,BRN,..,..,..,..,..,..
1993,YR1993,Bulgaria,BGR,..,..,..,..,..,..
1993,YR1993,Burkina Faso,BFA,..,..,61805484.77,5.02665123380338,117222412.1,..
1993,YR1993,Burundi,BDI,..,..,5997199.11030563,..,..,..
1993,YR1993,Cabo Verde,CPV,..,..,3668562.51135611,15.5971964166096,76491363.53,..
1993,YR1993,Cambodia,KHM,..,..,14900000,0.374941648417105,9500000,..
1993,YR1993,Cameroon,CMR,..,..,106511248.955472,0.131252004375001,20341670.99,..
1993,YR1993,Canada,CAN,..,..,1137252965.8626,..,..,..
1993,YR1993,Cayman Islands,CYM,..,..,..,..,..,..
1993,YR1993,Central African Republic,CAF,..,..,35968735.7629801,0.0124274042139192,158919.3046,..
1993,YR1993,Chad,TCD,..,..,40948207.2824501,0.0219627488675892,321370.1546,..
1993,YR1993,Channel Islands,CHI,..,..,..,..,..,..
1993,YR1993,Chile,CHL,..,..,10600000.38,..,..,..
1993,YR1993,China,CHN,..,..,15000000,0.141968875348853,631380000,..
1993,YR1993,Colombia,COL,..,..,84900000,0.70387133525776,467700012.2,..
1993,YR1993,Comoros,COM,..,..,5360923.27677303,3.53951278966868,16029796.6,..
1993,YR1993,"Congo, Dem. Rep.",COD,..,..,..,..,..,..
1993,YR1993,"Congo, Rep.",COG,..,..,45203713.0845504,0.223778352370097,4294239.521,..
1993,YR1993,Costa Rica,CRI,..,..,..,0.167762404661418,16000000,..
1993,YR1993,Cote d'Ivoire,CIV,..,..,430494751,0.521142093776898,57564102.17,..
1993,YR1993,Croatia,HRV,..,..,..,..,230029007,..
1993,YR1993,Cuba,CUB,..,..,..,..,..,..
1993,YR1993,Curacao,CUW,..,..,..,..,..,..
1993,YR1993,Cyprus,CYP,..,..,24527288.4512994,1.20498660906,79412124.63,..
1993,YR1993,Czech Republic,CZE,..,..,6249997.70491002,0.339947515421282,138067474.4,..
1993,YR1993,Denmark,DNK,..,..,159680759.438125,0.314189766321643,449906005.9,..
1993,YR1993,Djibouti,DJI,..,..,..,4.08443650323664,19035453.8,..
1993,YR1993,Dominica,DMA,..,..,18518.5185185185,5.59490547068331,13737036.71,..
1993,YR1993,Dominican Republic,DOM,..,..,10200000,5.79540951262416,758099975.6,..
1993,YR1993,Ecuador,ECU,..,..,3010000,1.07145586660865,202919998.2,..
1993,YR1993,"Egypt, Arab Rep.",EGY,..,..,140000000,12.1600824742268,5664000000,..
1993,YR1993,El Salvador,SLV,..,..,229818.797453991,11.9119085590144,795747558.6,..
1993,YR1993,Equatorial Guinea,GNQ,..,..,..,0.670646127857268,912399.9476,..
1993,YR1993,Eritrea,ERI,..,..,..,..,..,..
1993,YR1993,Estonia,EST,..,..,180915.532188328,..,..,..
1993,YR1993,Eswatini,SWZ,..,..,6645874.358843,6.09616454817253,82737571.72,..
1993,YR1993,Ethiopia,ETH,..,..,420000,0.208137211066245,18379999.16,..
1993,YR1993,Faroe Islands,FRO,..,..,..,..,..,..
1993,YR1993,Fiji,FJI,..,..,23284851.07,1.59828095537339,26138704.3,..
1993,YR1993,Finland,FIN,..,..,35023238.5663624,0.0863665181481297,77051124.57,..
1993,YR1993,France,FRA,..,..,7284907934.78524,0.380395469762573,5031930664,..
1993,YR1993,French Polynesia,PYF,..,..,..,..,..,..
1993,YR1993,Gabon,GAB,..,..,196353628.711016,0.0692753698204512,3033322.573,..
1993,YR1993,"Gambia, The",GMB,..,..,..,..,..,..
1993,YR1993,Georgia,GEO,..,..,..,..,..,..
1993,YR1993,Germany,DEU,..,..,8176367234.09498,0.212120205900525,4393696289,..
1993,YR1993,Ghana,GHA,..,..,3900000,0.169285407056119,10100000.38,..
1993,YR1993,Gibraltar,GIB,..,..,..,..,..,..
1993,YR1993,Greece,GRC,..,..,250000000,2.44005419020546,2655000000,..
1993,YR1993,Greenland,GRL,..,..,..,..,..,..
1993,YR1993,Grenada,GRD,..,..,18518.5185185185,5.92593175088515,18359258.65,..
1993,YR1993,Guam,GUM,..,..,..,..,..,..
1993,YR1993,Guatemala,GTM,..,..,8600000,2.11229139174529,240800003.1,..
1993,YR1993,Guinea,GIN,..,..,19920000,0.148213061573499,4860000.134,..
1993,YR1993,Guinea-Bissau,GNB,..,..,14820000,0.63322981975124,1500000,..
1993,YR1993,Guyana,GUY,..,..,9050000,0.266460329050132,1210000.038,..
1993,YR1993,Haiti,HTI,..,..,..,..,..,..
1993,YR1993,Honduras,HND,..,..,..,1.2949768519493,63799999.24,..
1993,YR1993,"Hong Kong SAR, China",HKG,..,..,..,..,..,..
1993,YR1993,Hungary,HUN,..,..,..,..,..,..
1993,YR1993,Iceland,ISL,..,..,10409042.5254168,0.929158526628942,57867332.46,..
1993,YR1993,India,IND,..,..,259423927.228073,1.26130979178045,3522788086,..
1993,YR1993,Indonesia,IDN,..,..,..,0.21897805557594,346000000,..
1993,YR1993,"Iran, Islamic Rep.",IRN,..,..,..,2.35317655938751,1500000000,..
1993,YR1993,Iraq,IRQ,..,..,..,..,..,..
1993,YR1993,Ireland,IRL,..,..,159769455,0.566545885266408,297324707,..
1993,YR1993,Isle of Man,IMN,..,..,..,..,..,..
1993,YR1993,Israel,ISR,..,..,907600000,1.66254532458392,1263300049,..
1993,YR1993,Italy,ITA,..,..,2297129121.3714,0.250770833931042,2670604248,..
1993,YR1993,Jamaica,JAM,..,..,13700000,4.42545196958415,239199996.9,..
1993,YR1993,Japan,JPN,..,..,1574901367,0.0174342141689467,776544982.9,..
1993,YR1993,Jordan,JOR,..,..,78073089.4153747,18.293870355704,1040150024,..
1993,YR1993,Kazakhstan,KAZ,..,..,..,..,..,..
1993,YR1993,Kenya,KEN,..,..,..,2.053969305986,118139999.4,..
1993,YR1993,Kiribati,KIR,..,..,1224023.50125122,13.0047013300435,6101757.05,..
1993,YR1993,"Korea, Dem. People’s Rep.",PRK,..,..,..,..,..,..
1993,YR1993,"Korea, Rep.",KOR,..,..,1137400000,0.735179338155795,2886800049,..
1993,YR1993,Kosovo,XKX,..,..,..,..,..,..
1993,YR1993,Kuwait,KWT,..,..,1229133715.83356,..,..,..
1993,YR1993,Kyrgyz Republic,KGZ,..,..,1654000,0.0880049286212113,1784999.967,..
1993,YR1993,Lao PDR,LAO,..,..,200000,0.9113170883311,12100000.38,..
1993,YR1993,Latvia,LVA,..,..,354000,..,..,..
1993,YR1993,Lebanon,LBN,..,..,..,..,..,..
1993,YR1993,Lesotho,LSO,..,..,..,124.111909404228,1037070181.75007,..
1993,YR1993,Liberia,LBR,..,..,..,..,..,..
1993,YR1993,Libya,LBY,..,..,323947593.784757,..,..,..
1993,YR1993,Liechtenstein,LIE,..,..,..,..,..,..
1993,YR1993,Lithuania,LTU,..,..,90194.2741796212,..,34529.8834,..
1993,YR1993,Luxembourg,LUX,..,..,..,..,..,..
1993,YR1993,"Macao SAR, China",MAC,..,..,..,..,..,..
1993,YR1993,Madagascar,MDG,..,..,6698775.85357793,0.333321736821106,13543858.53,..
1993,YR1993,Malawi,MWI,..,..,136277.58532775,..,..,..
1993,YR1993,Malaysia,MYS,..,..,210947925.387369,0.262495127718382,175595687.9,..
1993,YR1993,Maldives,MDV,..,..,26811040,0.403317560900161,1299999.952,..
1993,YR1993,Mali,MLI,..,..,55727702.5370473,4.45721657363316,125616882.3,..
1993,YR1993,Malta,MLT,..,..,1852000.40458013,0.939566875622714,25454542.16,..
1993,YR1993,Marshall Islands,MHL,..,..,..,..,..,..
1993,YR1993,Mauritania,MRT,..,..,22830023.3846324,0.122775957774611,2268102.407,..
1993,YR1993,Mauritius,MUS,..,..,1473252.654,..,..,..
1993,YR1993,Mexico,MEX,..,..,..,0.79463020008151,3979000000,..
1993,YR1993,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..
1993,YR1993,Moldova,MDA,..,..,..,..,..,..
1993,YR1993,Monaco,MCO,..,..,..,..,..,..
1993,YR1993,Mongolia,MNG,..,..,..,..,..,..
1993,YR1993,Montenegro,MNE,..,..,..,..,..,..
1993,YR1993,Morocco,MAR,..,..,13980435.0980257,6.18878470056881,1959089111,..
1993,YR1993,Mozambique,MOZ,..,..,21299999.24,2.17644271448518,59599998.47,..
1993,YR1993,Myanmar,MMR,..,..,..,..,28537929.53,..
1993,YR1993,Namibia,NAM,..,..,13342548.3282937,0.451643388966499,14536033.63,..
1993,YR1993,Nauru,NRU,..,..,..,..,..,..
1993,YR1993,Nepal,NPL,..,..,3005676.3673222,1.4979366016325,54825103.76,..
1993,YR1993,Netherlands,NLD,..,..,1180055165.66405,0.255023042225486,901634399.4,..
1993,YR1993,New Caledonia,NCL,..,..,..,..,..,..
1993,YR1993,New Zealand,NZL,..,..,290843261.7,1.78077435882917,832968261.7,..
1993,YR1993,Nicaragua,NIC,..,..,..,1.42332201497744,25000000,..
1993,YR1993,Niger,NER,..,..,61300472.790752,0.713204984416388,15870740.89,..
1993,YR1993,Nigeria,NGA,..,..,2310583.52763137,2.85798568063297,793154025.528129,..
1993,YR1993,North Macedonia,MKD,..,..,..,..,..,..
1993,YR1993,Northern Mariana Islands,MNP,..,..,..,..,..,..
1993,YR1993,Norway,NOR,..,..,531989185.893735,0.137946588081702,166334716.8,..
1993,YR1993,Oman,OMN,..,..,1422626797.28626,0.312265800480993,39011703.49,..
1993,YR1993,Pakistan,PAK,..,..,983752.0359622,2.79150456347619,1446277100,..
1993,YR1993,Palau,PLW,..,..,..,..,..,..
1993,YR1993,Panama,PAN,..,..,23700000,1.23767651493602,108699996.9,..
1993,YR1993,Papua New Guinea,PNG,..,..,20446674.35,0.411025583695424,20446674.35,..
1993,YR1993,Paraguay,PRY,..,..,..,1.30491150775579,94599998.47,..
1993,YR1993,Peru,PER,..,..,92046051.03,0.829694991107158,289000000,..
1993,YR1993,Philippines,PHL,..,..,45000000,4.75830636634368,2587000000,..
1993,YR1993,Poland,POL,..,..,..,..,..,..
1993,YR1993,Portugal,PRT,..,..,459587855.78205,4.54176702459404,4315121582,..
1993,YR1993,Puerto Rico,PRI,..,..,..,..,..,..
1993,YR1993,Qatar,QAT,..,..,..,..,..,..
1993,YR1993,Romania,ROU,..,..,..,..,..,..
1993,YR1993,Russian Federation,RUS,..,..,..,..,..,..
1993,YR1993,Rwanda,RWA,..,..,12687450.41,0.199390196235782,3931029.558,..
1993,YR1993,Samoa,WSM,..,..,2931554.14772898,24.0379383817216,32000000,..
1993,YR1993,San Marino,SMR,..,..,..,..,..,..
1993,YR1993,Sao Tome and Principe,STP,..,..,..,..,..,..
1993,YR1993,Saudi Arabia,SAU,..,..,15696000000,..,..,..
1993,YR1993,Senegal,SEN,..,..,94115543.2580678,2.36476549604857,170008346.6,..
1993,YR1993,Serbia,SRB,..,..,..,..,..,..
1993,YR1993,Seychelles,SYC,..,..,57897.9195347581,0.0610844741559558,289489.5971,..
1993,YR1993,Sierra Leone,SLE,..,..,8458.76710826033,0.00751829437217655,57801.5745,..
1993,YR1993,Singapore,SGP,..,..,..,..,..,..
1993,YR1993,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..
1993,YR1993,Slovak Republic,SVK,..,..,1511386.64334294,0.475314163977228,78525115.97,..
1993,YR1993,Slovenia,SVN,..,..,15700000,0.393697217371828,52200000.76,..
1993,YR1993,Solomon Islands,SLB,..,..,2227287.93709219,..,..,..
1993,YR1993,Somalia,SOM,..,..,..,..,..,..
1993,YR1993,South Africa,ZAF,..,..,631943781.991882,0.0757216273269236,101700241.1,..
1993,YR1993,South Sudan,SSD,..,..,..,..,..,..
1993,YR1993,Spain,ESP,..,..,498084557.863139,0.442126686541893,2321499512,..
1993,YR1993,Sri Lanka,LKA,..,..,..,6.11666073695315,632381958,..
1993,YR1993,St. Kitts and Nevis,KNA,..,..,4003703.7037037,5.73344242250374,15122221.95,..
1993,YR1993,St. Lucia,LCA,..,..,3037037.03703704,2.2531097453218,15429629.33,..
1993,YR1993,St. Martin (French part),MAF,..,..,..,..,..,..
1993,YR1993,St. Vincent and the Grenadines,VCT,..,..,2962962.96296296,6.07478821046139,17392593.38,..
1993,YR1993,Sudan,SDN,..,..,200000.003,0.846676529595153,75199996.95,..
1993,YR1993,Suriname,SUR,..,..,5599999.905,0.816298532034573,3500000,..
1993,YR1993,Sweden,SWE,..,..,245369933.463894,0.108648284834107,231370147.7,..
1993,YR1993,Switzerland,CHE,..,..,8220467644.96879,0.398118408214659,1052437988,..
1993,YR1993,Syrian Arab Republic,SYR,..,..,12000000,2.57010058516755,352000000,..
1993,YR1993,Tajikistan,TJK,..,..,..,..,..,..
1993,YR1993,Tanzania,TZA,..,..,..,..,..,..
1993,YR1993,Thailand,THA,..,..,..,0.862514801137786,1111689453,..
1993,YR1993,Timor-Leste,TLS,..,..,..,..,..,..
1993,YR1993,Togo,TGO,..,..,6049528.16514334,0.94995381989151,11717650.41,..
1993,YR1993,Tonga,TON,..,..,1718659.87356893,15.136854790421,20963012.7,..
1993,YR1993,Trinidad and Tobago,TTO,..,..,1495020.64685806,0.418619633423038,19547395.71,..
1993,YR1993,Tunisia,TUN,..,..,6973905.96850117,3.05518248346464,446329986.6,..
1993,YR1993,Turkey,TUR,..,..,..,1.62013890840612,2919000000,..
1993,YR1993,Turkmenistan,TKM,..,..,..,..,..,..
1993,YR1993,Turks and Caicos Islands,TCA,..,..,..,..,..,..
1993,YR1993,Tuvalu,TUV,..,..,..,..,..,..
1993,YR1993,Uganda,UGA,..,..,..,..,..,..
1993,YR1993,Ukraine,UKR,..,..,..,..,..,..
1993,YR1993,United Arab Emirates,ARE,..,..,..,..,..,..
1993,YR1993,United Kingdom,GBR,..,..,837831250.689998,0.166582858657349,1768091675,..
1993,YR1993,United States,USA,..,..,18041200000,0.0265361863913396,1820000000,..
1993,YR1993,Uruguay,URY,..,..,..,..,..,..
1993,YR1993,Uzbekistan,UZB,..,..,..,..,..,..
1993,YR1993,Vanuatu,VUT,..,..,9229367.62037977,6.40331145042703,12043372.15,..
1993,YR1993,"Venezuela, RB",VEN,..,..,729000000,0.00332972551950411,2000000,..
1993,YR1993,Vietnam,VNM,..,..,..,..,..,..
1993,YR1993,Virgin Islands (U.S.),VIR,..,..,..,..,..,..
1993,YR1993,West Bank and Gaza,PSE,..,..,..,..,..,..
1993,YR1993,"Yemen, Rep.",YEM,..,..,94300003.05,19.3470122971742,1038599976,..
1993,YR1993,Zambia,ZMB,..,..,..,..,..,..
1993,YR1993,Zimbabwe,ZWE,..,..,6691332.06687581,0.0171517498067777,1125808.835,..
1993,YR1993,Arab World,ARB,..,..,19441171179.3542,..,11791714150.847,..
1993,YR1993,Caribbean small states,CSS,..,..,93717242.7740803,2.68437459578379,426977761.228,..
1993,YR1993,Central Europe and the Baltics,CEB,..,..,24086494.1546209,..,498856128.0134,..
1993,YR1993,Early-demographic dividend,EAR,..,..,20093869456.9595,1.51698425957913,32126661715.4671,..
1993,YR1993,East Asia & Pacific,EAS,..,..,3791817906.62724,0.174479201330971,10617677682.96,..
1993,YR1993,East Asia & Pacific (excluding high income),EAP,..,..,347110343.88739,0.577745326520245,5019496591.36,..
1993,YR1993,East Asia & Pacific (IDA & IBRD countries),TEA,..,..,347110343.88739,0.577745326520245,5019496591.36,..
1993,YR1993,Euro area,EMU,..,..,23703531614.3328,0.460278037063924,28249217232.6734,..
1993,YR1993,Europe & Central Asia,ECS,..,..,33718831428.6131,0.431846921424491,35571052037.7464,..
1993,YR1993,Europe & Central Asia (excluding high income),ECA,..,..,5154000,..,3253184999.973,..
1993,YR1993,Europe & Central Asia (IDA & IBRD countries),TEC,..,..,5154000,..,3483214006.973,..
1993,YR1993,European Union,EUU,..,..,24114832304.9397,0.444868747616665,29298589867.6734,..
1993,YR1993,Fragile and conflict affected situations,FCS,..,..,1647491185.03094,1.66731253656074,2690222198.95333,..
1993,YR1993,Heavily indebted poor countries (HIPC),HPC,..,..,1092413192.25404,0.920763880013414,931690899.1907,..
1993,YR1993,High income,HIC,..,..,76083258195.7565,0.203642473181024,41277805112.1545,..
1993,YR1993,IBRD only,IBD,..,..,3585674485.55568,1.04955687595312,33084294934.5927,..
1993,YR1993,IDA & IBRD total,IBT,..,..,4902212082.90592,1.17791108414918,40191714876.0266,..
1993,YR1993,IDA blend,IDB,..,..,215137754.638885,2.18053737637627,2571328104.52413,..
1993,YR1993,IDA only,IDX,..,..,1101399842.71136,3.17554012230223,4536091836.90977,..
1993,YR1993,IDA total,IDA,..,..,1316537597.35024,2.72403181750296,7107419941.4339,..
1993,YR1993,Late-demographic dividend,LTE,..,..,3477231566.37401,..,7895651956.8861,..
1993,YR1993,Latin America & Caribbean,LCN,..,..,1430904788.95919,0.609184882512296,8782597259.521,..
1993,YR1993,Latin America & Caribbean (excluding high income),LAC,..,..,1338972906.76949,0.601621911488397,8568896060.987,..
1993,YR1993,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,..,1389753112.98153,0.606436626879089,8723895305.637,..
1993,YR1993,Least developed countries: UN classification,LDC,..,..,745739837.690059,3.8843987194888,3970369722.46277,..
1993,YR1993,Low & middle income,LMY,..,..,4849900726.12035,1.17844901994957,39806397134.7795,..
1993,YR1993,Low income,LIC,..,..,450288295.327692,3.00491273421061,1838580635.5357,..
1993,YR1993,Lower middle income,LMC,..,..,1411070121.34511,3.15494871390079,21956583342.5672,..
1993,YR1993,Middle East & North Africa,MEA,..,..,20322232233.0943,..,14486970846.05,..
1993,YR1993,Middle East & North Africa (excluding high income),MNA,..,..,669275027.316659,5.6782093667331,13159204551.4,..
1993,YR1993,Middle East & North Africa (IDA & IBRD countries),TMN,..,..,669275027.316659,5.6782093667331,13159204551.4,..
1993,YR1993,Middle income,MIC,..,..,4399612430.79265,1.14472993068177,37967816499.2438,..
1993,YR1993,North America,NAC,..,..,19178452965.8626,0.0265361863913396,1820000000,..
1993,YR1993,Not classified,INX,..,..,..,..,..,..
1993,YR1993,OECD members,OED,..,..,57315410669.1442,0.230322659318256,48055607058.9434,..
1993,YR1993,Other small states,OSS,..,..,832692215.692098,..,1489955386.57977,..
1993,YR1993,Pacific island small states,PSS,..,..,40615744.1500211,4.53991969661628,97246846.2,..
1993,YR1993,Post-demographic dividend,PST,..,..,56165969350.9493,0.195550877360662,39315753020.0394,..
1993,YR1993,Pre-demographic dividend,PRE,..,..,1192066325.37167,1.63260420691352,1717276295.88143,..
1993,YR1993,Small states,SST,..,..,967025202.6162,..,2014179994.00777,..
1993,YR1993,South Asia,SAS,..,..,290224395.631357,1.76044929722228,6664947308.712,..
1993,YR1993,South Asia (IDA & IBRD),TSA,..,..,290224395.631357,1.76044929722228,6664947308.712,..
1993,YR1993,Sub-Saharan Africa,SSF,..,..,2200695203.08898,1.13089421054974,3140957111.9446,..
1993,YR1993,Sub-Saharan Africa (excluding high income),SSA,..,..,2199164052.51545,1.132722775217,3140667622.3475,..
1993,YR1993,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,..,2200695203.08898,1.13089421054974,3140957111.9446,..
1993,YR1993,Upper middle income,UMC,..,..,2988542309.44754,0.611297915174822,16011233156.6766,..
1993,YR1993,World,WLD,..,..,80933158921.8768,0.343467956233316,81084202246.934,..
1994,YR1994,Afghanistan,AFG,..,..,..,..,..,..
1994,YR1994,Albania,ALB,..,..,..,16.3268429127376,307100000,..
1994,YR1994,Algeria,DZA,..,..,..,3.2790683712604,1395000000,..
1994,YR1994,American Samoa,ASM,..,..,..,..,..,..
1994,YR1994,Andorra,AND,..,..,..,..,..,..
1994,YR1994,Angola,AGO,..,..,148900000,..,..,..
1994,YR1994,Antigua and Barbuda,ATG,..,..,8396296.2962963,2.02706954658424,11948147.77,..
1994,YR1994,Argentina,ARG,..,..,176600000,0.0242386581455873,62400001.53,..
1994,YR1994,Armenia,ARM,..,..,..,..,..,..
1994,YR1994,Aruba,ABW,..,..,3687150.83798883,0.313932031870829,3910614.491,..
1994,YR1994,Australia,AUS,..,..,487695522.157596,0.396312954762355,1276966675,..
1994,YR1994,Austria,AUT,..,..,292412139.9,0.41513263831744,844941223.1,..
1994,YR1994,Azerbaijan,AZE,..,..,..,..,..,..
1994,YR1994,"Bahamas, The",BHS,..,..,28000000,..,..,..
1994,YR1994,Bahrain,BHR,..,..,430585146.464043,..,..,..
1994,YR1994,Bangladesh,BGD,..,..,..,3.40813403881952,1150881226,..
1994,YR1994,Barbados,BRB,..,..,11250000,2.65880197662556,57200000.76,..
1994,YR1994,Belarus,BLR,..,..,17000000,0.00267880631231158,400000.006,..
1994,YR1994,Belgium,BEL,..,..,3659792236,1.88369938856375,4612880859,..
1994,YR1994,Belize,BLZ,..,..,6568500,2.23253758325748,12968000.41,..
1994,YR1994,Benin,BEN,..,..,23251784.613878,5.59935526456326,89481948.85,..
1994,YR1994,Bermuda,BMU,..,..,..,..,..,..
1994,YR1994,Bhutan,BTN,..,..,..,..,..,..
1994,YR1994,Bolivia,BOL,..,..,9800000,0.0752351740328007,4500000,..
1994,YR1994,Bosnia and Herzegovina,BIH,..,..,..,..,..,..
1994,YR1994,Botswana,BWA,..,..,145307825.558347,1.64060684050826,69878875.73,..
1994,YR1994,Brazil,BRA,..,..,250000000,0.370534948052276,2068000000,..
1994,YR1994,British Virgin Islands,VGB,..,..,..,..,..,..
1994,YR1994,Brunei Darussalam,BRN,..,..,..,..,..,..
1994,YR1994,Bulgaria,BGR,..,..,..,..,..,..
1994,YR1994,Burkina Faso,BFA,..,..,50952377.32,4.23929350225796,80346946.72,..
1994,YR1994,Burundi,BDI,..,..,3930143.96675407,..,..,..
1994,YR1994,Cabo Verde,CPV,..,..,2745972.78897719,21.0176365525945,85453643.8,..
1994,YR1994,Cambodia,KHM,..,..,38400000,0.404809679890047,11300000.19,..
1994,YR1994,Cameroon,CMR,..,..,62229300.7792314,0.107556893303388,11401200.29,..
1994,YR1994,Canada,CAN,..,..,1180866506.68029,..,..,..
1994,YR1994,Cayman Islands,CYM,..,..,..,..,..,..
1994,YR1994,Central African Republic,CAF,..,..,27377290.0678529,..,..,..
1994,YR1994,Chad,TCD,..,..,15421339.3132209,0.0613692121280038,724057.2572,..
1994,YR1994,Channel Islands,CHI,..,..,..,..,..,..
1994,YR1994,Chile,CHL,..,..,11733333.59,..,..,..
1994,YR1994,China,CHN,..,..,19000000,0.151862933795011,857000000,..
1994,YR1994,Colombia,COL,..,..,145656797.585055,1.18520069993669,968350463.9,..
1994,YR1994,Comoros,COM,..,..,6047087.24737557,4.77240212173455,15232992.17,..
1994,YR1994,"Congo, Dem. Rep.",COD,..,..,..,..,..,..
1994,YR1994,"Congo, Rep.",COG,..,..,23234673.8075857,0.241144637032922,4266729.832,..
1994,YR1994,Costa Rica,CRI,..,..,7100000,0.163908984374938,17100000.38,..
1994,YR1994,Cote d'Ivoire,CIV,..,..,355004211.4,1.32806839503649,110409729,..
1994,YR1994,Croatia,HRV,..,..,..,..,375509002.7,..
1994,YR1994,Cuba,CUB,..,..,..,..,..,..
1994,YR1994,Curacao,CUW,..,..,..,..,..,..
1994,YR1994,Cyprus,CYP,..,..,33726744.292358,1.09443178723172,81269264.22,..
1994,YR1994,Czech Republic,CZE,..,..,55021463.7184161,0.344882758447623,164007873.5,..
1994,YR1994,Denmark,DNK,..,..,199781243.551762,0.280950602448178,438739166.3,..
1994,YR1994,Djibouti,DJI,..,..,..,2.75566889171857,13549326.9,..
1994,YR1994,Dominica,DMA,..,..,444444.444444444,5.0251163533709,13285184.86,..
1994,YR1994,Dominican Republic,DOM,..,..,7400000,5.43840067331151,797500000,..
1994,YR1994,Ecuador,ECU,..,..,5000000,1.21640752370137,276230011,..
1994,YR1994,"Egypt, Arab Rep.",EGY,..,..,255000000,7.07541942857143,3672000000,..
1994,YR1994,El Salvador,SLV,..,..,114563.94099957,12.6537665416914,971731323.2,..
1994,YR1994,Equatorial Guinea,GNQ,..,..,331409.300821377,0.502232227017847,506285.2502,..
1994,YR1994,Eritrea,ERI,..,..,..,..,..,..
1994,YR1994,Estonia,EST,..,..,759945.357863189,0.0705659851086847,2905014.753,..
1994,YR1994,Eswatini,SWZ,..,..,5893604.20825552,5.43006665455342,77068580.63,..
1994,YR1994,Ethiopia,ETH,..,..,349158.603548394,0.355453885684246,24625669.48,..
1994,YR1994,Faroe Islands,FRO,..,..,..,..,..,..
1994,YR1994,Fiji,FJI,..,..,28412874.22,1.62398069902511,29642278.67,..
1994,YR1994,Finland,FIN,..,..,41520258.9212842,0.064756815011102,66893753.05,..
1994,YR1994,France,FRA,..,..,4148438984.00125,0.283641481837529,3953913330,..
1994,YR1994,French Polynesia,PYF,..,..,..,..,..,..
1994,YR1994,Gabon,GAB,..,..,156338735.387476,0.089540225474238,3752469.063,..
1994,YR1994,"Gambia, The",GMB,..,..,..,..,..,..
1994,YR1994,Georgia,GEO,..,..,..,..,..,..
1994,YR1994,Germany,DEU,..,..,8870751240.83108,0.199943454084332,4408901367,..
1994,YR1994,Ghana,GHA,..,..,4600000,0.288361187672622,15699999.81,..
1994,YR1994,Gibraltar,GIB,..,..,..,..,..,..
1994,YR1994,Greece,GRC,..,..,222000000,2.47509039127719,2886000000,..
1994,YR1994,Greenland,GRL,..,..,..,..,..,..
1994,YR1994,Grenada,GRD,..,..,18518.5185185185,8.0462347438528,26159259.8,..
1994,YR1994,Guam,GUM,..,..,..,..,..,..
1994,YR1994,Guatemala,GTM,..,..,10600000,2.1912873605728,284500000,..
1994,YR1994,Guinea,GIN,..,..,22240000,0.0144832486659016,490000.0095,..
1994,YR1994,Guinea-Bissau,GNB,..,..,13240000,0.707353501101209,1666666.627,..
1994,YR1994,Guyana,GUY,..,..,8550000,0.247746742965537,1340000.033,..
1994,YR1994,Haiti,HTI,..,..,..,..,..,..
1994,YR1994,Honduras,HND,..,..,..,1.91716111312176,89000000,..
1994,YR1994,"Hong Kong SAR, China",HKG,..,..,..,..,..,..
1994,YR1994,Hungary,HUN,..,..,..,..,..,..
1994,YR1994,Iceland,ISL,..,..,7365355.90664817,0.742400019889743,47506656.65,..
