Country Name,Country Code,Time,Time Code,"Automated teller machines (ATMs) (per 100,000 adults) [FB.ATM.TOTL.P5]",GDP (current US$) [NY.GDP.MKTP.CD],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],GDP per capita (current US$) [NY.GDP.PCAP.CD],GDP per capita growth (annual %) [NY.GDP.PCAP.KD.ZG],Mobile cellular subscriptions (per 100 people) [IT.CEL.SETS.P2]
World,WLD,2005,YR2005,16.0617426282195,47517226727335.8,3.91497892665369,7297.15339863896,2.63519348181606,33.7571698705409
World,WLD,2006,YR2006,19.2518410616936,51502021664272.8,4.37986499971008,7811.93620585987,3.09764652731602,41.5531469971239
World,WLD,2007,YR2007,25.8304872358259,58031535098689.5,4.32373662343335,8694.90025662167,3.05030191331024,50.2500297711198
World,WLD,2008,YR2008,27.234791575934,63675554101967.7,1.85346306022271,9423.75725244088,0.606632401746324,59.359977731134
World,WLD,2009,YR2009,28.8434160220229,60395540053791.6,-1.67402065978651,8830.30690887831,-2.86229191392421,67.4787507674693
World,WLD,2010,YR2010,29.7599460194206,66113119131563.3,4.30065187346796,9551.33565289547,3.06057322926357,76.1428187901108
World,WLD,2011,YR2011,30.1473266268331,73448341079239,3.14027655362284,10488.3340155715,1.94744589501636,83.6951511239837
World,WLD,2012,YR2012,33.0038485414083,75145997061963.7,2.51696285255029,10605.2083219604,1.31752347126293,87.9075104583598
World,WLD,2013,YR2013,35.4274459268134,77302022602630.1,2.66293597856703,10781.8553053719,1.46189497759831,92.4385536453791
World,WLD,2014,YR2014,35.6370529903744,79450807677429.7,2.84745929049366,10952.3444187853,1.64820216713095,96.0296667013502
World,WLD,2015,YR2015,37.1756675825213,75198758494969,2.87915245635899,10246.5073623909,1.69129723582012,97.393163153992
World,WLD,2016,YR2016,38.3301425155331,76335795445380.4,2.59217168828746,10281.9087997747,1.41321459785564,100.692701178205
World,WLD,2017,YR2017,38.0344545765227,81229182706392.5,3.26197133914587,10817.4819474952,2.09606302673559,102.746700925928
World,WLD,2018,YR2018,40.9496203703559,86357073448746.1,3.04231315770377,11374.8467633071,1.91758929190739,106.514794035566
World,WLD,2019,YR2019,49.6150215146988,87697518999809,2.4750765471001,11428.5698505811,1.38534716505139,..
World,WLD,2020,YR2020,..,..,..,..,..,..
Afghanistan,AFG,1971,YR1971,..,1831108971.11111,..,159.567578521888,..,..
Afghanistan,AFG,1972,YR1972,..,1595555475.55556,..,135.31730831433,..,..
Afghanistan,AFG,1973,YR1973,..,1733333264.44444,..,143.144649500081,..,..
Afghanistan,AFG,1974,YR1974,..,2155555497.77778,..,173.653764639169,..,..
Afghanistan,AFG,1975,YR1975,..,2366666615.55556,..,186.510897140201,..,0
Afghanistan,AFG,1976,YR1976,..,2555555566.66667,..,197.445507551145,..,0
Afghanistan,AFG,1977,YR1977,..,2953333417.77778,..,224.224797281134,..,0
Afghanistan,AFG,1978,YR1978,..,3300000108.88889,..,247.354106347038,..,0
Afghanistan,AFG,1979,YR1979,..,3697940409.61098,..,275.738197619262,..,0
Afghanistan,AFG,1980,YR1980,..,3641723321.99546,..,272.655285650232,..,0
Afghanistan,AFG,1981,YR1981,..,3478787909.09091,..,264.111317453061,..,0
Afghanistan,AFG,1982,YR1982,..,..,..,..,..,0
Afghanistan,AFG,1983,YR1983,..,..,..,..,..,0
Afghanistan,AFG,1984,YR1984,..,..,..,..,..,0
Afghanistan,AFG,1985,YR1985,..,..,..,..,..,0
Afghanistan,AFG,1986,YR1986,..,..,..,..,..,0
Afghanistan,AFG,1987,YR1987,..,..,..,..,..,0
Afghanistan,AFG,1988,YR1988,..,..,..,..,..,0
Afghanistan,AFG,1989,YR1989,..,..,..,..,..,0
Afghanistan,AFG,1990,YR1990,..,..,..,..,..,0
Afghanistan,AFG,1991,YR1991,..,..,..,..,..,0
Afghanistan,AFG,1992,YR1992,..,..,..,..,..,0
Afghanistan,AFG,1993,YR1993,..,..,..,..,..,0
Afghanistan,AFG,1994,YR1994,..,..,..,..,..,0
Afghanistan,AFG,1995,YR1995,..,..,..,..,..,0
Afghanistan,AFG,1996,YR1996,..,..,..,..,..,0
Afghanistan,AFG,1997,YR1997,..,..,..,..,..,0
Afghanistan,AFG,1998,YR1998,..,..,..,..,..,0
Afghanistan,AFG,1999,YR1999,..,..,..,..,..,0
Afghanistan,AFG,2000,YR2000,..,..,..,..,..,0
Afghanistan,AFG,2001,YR2001,..,..,..,..,..,0
Afghanistan,AFG,2002,YR2002,..,4055179566.34981,..,179.426610967229,..,0.1106157
Afghanistan,AFG,2003,YR2003,..,4515558808.10994,8.83227780370231,190.683814295088,3.86836190347819,0.84456353
Afghanistan,AFG,2004,YR2004,0.0156009136519071,5226778808.89209,1.41411798021916,211.382116942655,-2.87518352770836,2.426528361
Afghanistan,AFG,2005,YR2005,0.059807575107848,6209137624.77181,11.2297148388595,242.031284871985,7.20793301758572,4.677582611
Afghanistan,AFG,2006,YR2006,0.116381436375323,6971285594.68013,5.35740324754602,263.733691663044,2.25335741303414,9.534904581
Afghanistan,AFG,2007,YR2007,0.206287221950611,9747879531.86311,13.8263195390595,359.693237501395,11.0227739357486,17.22510581
Afghanistan,AFG,2008,YR2008,0.299597035020524,10109225813.6696,3.92498382284523,364.6607447985,1.59421129024308,28.49300324
Afghanistan,AFG,2009,YR2009,0.449156840736947,12439087076.7667,21.390528405312,438.076034406941,18.5153687132188,36.97858479
Afghanistan,AFG,2010,YR2010,0.528944119764585,15856574731.4411,14.3624414596815,543.303041863931,11.264133238155,35.00312672
Afghanistan,AFG,2011,YR2011,0.615836730381854,17804292964.1045,0.426354792856571,591.162759035926,-2.6810808487635,45.81362616
Afghanistan,AFG,2012,YR2012,0.636843816601354,20001598505.7042,12.7522870825788,641.871479157539,8.97487956759649,49.22797697
Afghanistan,AFG,2013,YR2013,0.705169662375748,20561069558.2152,5.60074466131904,637.165523187024,1.97416862890181,52.08357627
Afghanistan,AFG,2014,YR2014,0.749717464012321,20484885119.7348,2.72454336495028,613.856689167623,-0.665270517698119,55.15951463
Afghanistan,AFG,2015,YR2015,0.917247559370298,19907111418.9938,1.45131465458005,578.466352941708,-1.6228866716696,57.27106807
Afghanistan,AFG,2016,YR2016,1.05993076775654,19362642266.6484,2.2603142045464,547.228110150363,-0.541697283221509,61.05463771
Afghanistan,AFG,2017,YR2017,1.21323506390226,20191760000.0587,2.66529204636834,556.30200240406,0.08207892887539,65.92913406
Afghanistan,AFG,2018,YR2018,1.61193188855075,19484384936.6312,1.84008854330573,524.162880925404,-0.559824440560746,59.12084823
Afghanistan,AFG,2019,YR2019,..,19101353832.7371,2.90122896413847,502.115486913067,0.549627730870014,59.3560197
Afghanistan,AFG,2020,YR2020,..,..,..,..,..,..
Albania,ALB,1971,YR1971,..,..,..,..,..,..
Albania,ALB,1972,YR1972,..,..,..,..,..,..
Albania,ALB,1973,YR1973,..,..,..,..,..,..
Albania,ALB,1974,YR1974,..,..,..,..,..,..
Albania,ALB,1975,YR1975,..,..,..,..,..,0
Albania,ALB,1976,YR1976,..,..,..,..,..,0
Albania,ALB,1977,YR1977,..,..,..,..,..,0
Albania,ALB,1978,YR1978,..,..,..,..,..,0
Albania,ALB,1979,YR1979,..,..,..,..,..,0
Albania,ALB,1980,YR1980,..,..,..,..,..,0
Albania,ALB,1981,YR1981,..,..,5.7456352920068,..,3.64864854696172,0
Albania,ALB,1982,YR1982,..,..,2.9485968015687,..,0.795840071464539,0
Albania,ALB,1983,YR1983,..,..,1.104938261827,..,-1.01680217240636,0
Albania,ALB,1984,YR1984,..,1857338011.85488,-1.25159664469855,639.48473584821,-3.30749720294656,0
Albania,ALB,1985,YR1985,..,1897050133.42015,1.78064395977269,639.865909445734,-0.290595347809159,0
Albania,ALB,1986,YR1986,..,2097326250,5.63724317825185,693.873474633887,3.61465554380214,0
Albania,ALB,1987,YR1987,..,2080796250,-0.787842655012938,674.793383069492,-2.74949637957361,0
Albania,ALB,1988,YR1988,..,2051236250,-1.42003965482247,652.774321396566,-3.26252233364251,0
Albania,ALB,1989,YR1989,..,2253090000,9.83654897047623,697.995596576519,6.9236172837285,0
Albania,ALB,1990,YR1990,..,2028553750,-9.57564016948645,617.230435515505,-11.1879052985212,0
Albania,ALB,1991,YR1991,..,1099559027.77778,-28.002141656046,336.586994504629,-27.5668208371351,0
Albania,ALB,1992,YR1992,..,652174990.837304,-7.18711091636951,200.852219772323,-6.62255121373251,0
Albania,ALB,1993,YR1993,..,1185315468.46295,9.55941169434753,367.279225077581,10.2299493626078,0
Albania,ALB,1994,YR1994,..,1880951520.3972,8.30286659112861,586.416339644261,8.96976165264667,0
Albania,ALB,1995,YR1995,..,2392764853.42107,13.3223333200803,750.604449178826,14.0244959282552,0
Albania,ALB,1996,YR1996,..,3199642579.96974,9.09999944360231,1009.97766752106,9.78017988648612,0.074224675
Albania,ALB,1997,YR1997,..,2258515610.08862,-10.9199840851035,717.380567391734,-10.3611049779492,0.10646013
Albania,ALB,1998,YR1998,..,2545967253.2416,8.83008770869769,813.790263555599,9.51715258016593,0.180024831
Albania,ALB,1999,YR1999,..,3212119044.17089,12.8898967331889,1033.2416930932,13.6071564539776,0.35251579
Albania,ALB,2000,YR2000,..,3480355188.60063,6.95003613422918,1126.68331762741,7.63386640301194,0.952019386
Albania,ALB,2001,YR2001,..,3922099470.97313,8.29007002725659,1281.65939343074,9.31112396132059,12.54591489
Albania,ALB,2002,YR2002,..,4348070165.19261,4.53996064044719,1425.12484888368,4.85392213495177,27.22166012
Albania,ALB,2003,YR2003,..,5611492282.86582,5.53005077793323,1846.11881331912,5.9256301532766,35.27876478
Albania,ALB,2004,YR2004,4.22749947497184,7184681398.5698,5.5099986931984,2373.57984371994,5.95188082344076,40.56791669
Albania,ALB,2005,YR2005,9.2617022737705,8052075642.10781,5.52991480926491,2673.78728253113,6.0713909118125,49.57363751
Albania,ALB,2006,YR2006,13.8733493408139,8896073938.31407,5.90008395738064,2972.74326462176,6.57033160600662,62.35298419
Albania,ALB,2007,YR2007,19.3656908833215,10677321490.3807,5.97998203625438,3595.03716321514,6.78392659121043,76.54705112
Albania,ALB,2008,YR2008,28.6294519466689,12881354103.8398,7.49996956029166,4370.54012699014,8.32803599940446,61.9324483
Albania,ALB,2009,YR2009,32.9408145583286,12044223352.5413,3.35006652793865,4114.14011404922,4.048888488418,82.86919686
Albania,ALB,2010,YR2010,34.1316570011953,11926928505.5231,3.70689230100685,4094.3503344202,4.2230377474626,91.32805273
Albania,ALB,2011,YR2011,35.2851655027676,12890765324.2256,2.54532184477017,4437.14288515077,2.82155792832297,105.852915
Albania,ALB,2012,YR2012,35.7375327901634,12319830252.4768,1.41752599216282,4247.62998374252,1.58515647484656,120.1058579
Albania,ALB,2013,YR2013,35.4274459268134,12776217194.7928,1.00198715014967,4413.06086120676,1.18720390657059,126.9369686
Albania,ALB,2014,YR2014,34.7500439195993,13228144008.3428,1.77448678495496,4578.6319939825,1.98542610277401,115.9979353
Albania,ALB,2015,YR2015,35.2552720716783,11386846319.1589,2.21875223166761,3952.80121524465,2.51685298606618,117.6592183
Albania,ALB,2016,YR2016,34.0807381206262,11861200797.4707,3.31480475341897,4124.05572595352,3.48011700478818,116.7444442
Albania,ALB,2017,YR2017,31.7140757427229,13019693450.8816,3.80219748796804,4531.02080555986,3.89771066605221,125.7103519
Albania,ALB,2018,YR2018,30.6381247603086,15147020535.3869,4.0713012947902,5284.38018438156,4.32839557846701,94.17699827
Albania,ALB,2019,YR2019,29.9884542330379,15278077446.8643,2.21406315283737,5352.85741103671,2.65043141253594,91.29301538
Albania,ALB,2020,YR2020,..,..,..,..,..,..
Algeria,DZA,1971,YR1971,..,5077222366.97472,-11.331719168195,341.388987340498,-13.7598310808488,..
Algeria,DZA,1972,YR1972,..,6761786386.54713,27.4239694802393,442.351878193504,23.9750340084279,..
Algeria,DZA,1973,YR1973,..,8715105930.49101,3.81317629707461,554.755124929209,1.01240305002248,..
Algeria,DZA,1974,YR1974,..,13209713643.3219,7.4949177034471,817.988308478181,4.57141192799911,..
Algeria,DZA,1975,YR1975,..,15557934268.4965,5.04534161311494,936.790025769149,2.14413391588218,0
Algeria,DZA,1976,YR1976,..,17728347374.994,8.38675648360119,1037.60703844052,5.35388386883349,0
Algeria,DZA,1977,YR1977,..,20971901273.271,5.25858598739295,1192.74388765763,2.2827204039779,0
Algeria,DZA,1978,YR1978,..,26364491313.4471,9.21483570123105,1456.41939597215,6.08141386887795,0
Algeria,DZA,1979,YR1979,..,33243422157.6311,7.47782655012786,1782.69798137911,4.33352139713294,0
Algeria,DZA,1980,YR1980,..,42345277342.0195,0.790606972981237,2202.99736479746,-2.21842943523029,0
Algeria,DZA,1981,YR1981,..,44348672667.8715,2.99999608742768,2237.08632490354,-0.131085590667468,0
Algeria,DZA,1982,YR1982,..,45207088715.6483,6.40000411580061,2210.30192760168,3.12989853434344,0
Algeria,DZA,1983,YR1983,..,48801369800.3675,5.40000302352195,2312.65561948251,2.1585016800544,0
Algeria,DZA,1984,YR1984,..,53698278905.9678,5.59999652973158,2467.34642199031,2.38933294602701,0
Algeria,DZA,1985,YR1985,..,57937868670.1937,3.69999725519288,2582.87958916856,0.612195641789143,0
Algeria,DZA,1986,YR1986,..,63696301892.8116,0.400001002558483,2757.13052415538,-2.51558731484901,0
Algeria,DZA,1987,YR1987,..,66742267773.1959,-0.699997525864433,2807.33029744222,-3.5063564960172,0
Algeria,DZA,1988,YR1988,..,59089067187.3943,-1.0000054903297,2417.3766834056,-3.71030486504461,0
Algeria,DZA,1989,YR1989,..,55631489801.5508,4.40000216037413,2215.84755797478,1.64417650017919,0
Algeria,DZA,1990,YR1990,..,62045099642.7774,0.800000579981685,2408.68881482248,-1.75407287637005,0.001824614
Algeria,DZA,1991,YR1991,..,45715367087.1001,-1.2000005850401,1731.61127444317,-3.60113382298752,0.01810952
Algeria,DZA,1992,YR1992,..,48003298223.1178,1.80000230345836,1776.03667438071,-0.564732606362512,0.01768885
Algeria,DZA,1993,YR1993,..,49946455210.966,-2.10000075996493,1807.32854846258,-4.25099388017846,0.017300202
Algeria,DZA,1994,YR1994,..,42542571305.5136,-0.899996550435176,1507.86531803627,-2.93111329840168,0.004777808
Algeria,DZA,1995,YR1995,..,41764052457.8814,3.79999479020982,1452.26944487837,1.83641035678363,0.016312105
Algeria,DZA,1996,YR1996,..,46941496779.8499,4.09999846962852,1603.93792062434,2.29084762853195,0.039977578
Algeria,DZA,1997,YR1997,..,48177862501.9495,1.09999993688672,1619.80622391421,-0.519933001569854,0.058501201
Algeria,DZA,1998,YR1998,..,48187747528.899,5.10000361177698,1596.00371429844,3.53435133227684,0.059616953
Algeria,DZA,1999,YR1999,..,48640610448.5235,3.20000155076958,1588.34750283895,1.748716639227,0.235114278
Algeria,DZA,2000,YR2000,..,54788732394.3662,3.8,1764.97382982785,2.39950644017739,0.277041908
Algeria,DZA,2001,YR2001,..,54745839538.9497,3,1740.64242309447,1.65965953181141,0.317949718
Algeria,DZA,2002,YR2002,..,56760623478.3263,5.59999999988446,1781.83736487376,4.26207860084126,1.41341221
Algeria,DZA,2003,YR2003,..,67864849150.4619,7.19999999958429,2103.41305835023,5.84090837354769,4.484626702
Algeria,DZA,2004,YR2004,1.26820885528145,85324767230.4939,4.29999999977298,2609.94560777437,2.93450375530904,14.93450892
Algeria,DZA,2005,YR2005,1.50389335836812,103198442061.076,5.89999999978468,3113.10109432814,4.43827712390488,41.2110671
Algeria,DZA,2006,YR2006,2.38693883702102,117025435464.289,1.70000000041344,3478.65487075233,0.214819130943411,62.41774249
Algeria,DZA,2007,YR2007,3.71925396399307,134977284666.139,3.40000000072681,3950.51936900172,1.80824940601849,80.67065762
Algeria,DZA,2008,YR2008,4.2010154045188,171000637940.752,2.39999999908618,4923.62926502041,0.73817114773162,77.83184216
Algeria,DZA,2009,YR2009,5.32812811205361,137210691642.096,1.60000000106413,3883.26127101905,-0.134667549342865,92.63014159
Algeria,DZA,2010,YR2010,5.92466765959,161207754147.286,3.59999999969583,4480.79927130159,1.74677646290581,91.11307345
Algeria,DZA,2011,YR2011,6.10017732260209,200019468616.453,2.90000000095189,5455.85352874953,0.980204694999088,97.14817842
Algeria,DZA,2012,YR2012,6.20925270367837,209060307470.078,3.39999999820542,5592.25709916356,1.40179670279362,100.384679
Algeria,DZA,2013,YR2013,6.51084125997946,209754763860.68,2.80000000025291,5499.58148704572,0.76167496246353,103.6101395
Algeria,DZA,2014,YR2014,7.49941283250531,213808808746.696,3.80000000077902,5493.02558996263,1.71044951701806,111.2386102
Algeria,DZA,2015,YR2015,8.27240102114546,165979418301.861,3.70000000057085,4177.89251546889,1.60047830019792,108.8089403
Algeria,DZA,2016,YR2016,8.69611363061004,160033844070.572,3.19999999983371,3946.44397689835,1.10456792059269,116.0042077
Algeria,DZA,2017,YR2017,9.13067681116109,167389364980.671,1.29999999902873,4044.27660039876,-0.750499558831436,110.7672465
Algeria,DZA,2018,YR2018,9.20428966682709,173757952824.25,1.40000000081805,4114.71506136896,-0.615183263534163,111.6647921
Algeria,DZA,2019,YR2019,..,169988236398.126,0.800000000000026,3948.34327892571,-1.13069230350069,109.3560773
Algeria,DZA,2020,YR2020,..,..,..,..,..,..
American Samoa,ASM,1971,YR1971,..,..,..,..,..,..
American Samoa,ASM,1972,YR1972,..,..,..,..,..,..
American Samoa,ASM,1973,YR1973,..,..,..,..,..,..
American Samoa,ASM,1974,YR1974,..,..,..,..,..,..
American Samoa,ASM,1975,YR1975,..,..,..,..,..,0
American Samoa,ASM,1976,YR1976,..,..,..,..,..,0
American Samoa,ASM,1977,YR1977,..,..,..,..,..,0
American Samoa,ASM,1978,YR1978,..,..,..,..,..,0
American Samoa,ASM,1979,YR1979,..,..,..,..,..,0
American Samoa,ASM,1980,YR1980,..,..,..,..,..,0
American Samoa,ASM,1981,YR1981,..,..,..,..,..,0
American Samoa,ASM,1982,YR1982,..,..,..,..,..,0
American Samoa,ASM,1983,YR1983,..,..,..,..,..,0
American Samoa,ASM,1984,YR1984,..,..,..,..,..,0
American Samoa,ASM,1985,YR1985,..,..,..,..,..,0
American Samoa,ASM,1986,YR1986,..,..,..,..,..,0
American Samoa,ASM,1987,YR1987,..,..,..,..,..,..
American Samoa,ASM,1988,YR1988,..,..,..,..,..,..
American Samoa,ASM,1989,YR1989,..,..,..,..,..,..
American Samoa,ASM,1990,YR1990,..,..,..,..,..,0
American Samoa,ASM,1991,YR1991,..,..,..,..,..,0
American Samoa,ASM,1992,YR1992,..,..,..,..,..,1.40291807
American Samoa,ASM,1993,YR1993,..,..,..,..,..,1.764014112
American Samoa,ASM,1994,YR1994,..,..,..,..,..,2.30348402
American Samoa,ASM,1995,YR1995,..,..,..,..,..,2.351347793
American Samoa,ASM,1996,YR1996,..,..,..,..,..,2.398037299
American Samoa,ASM,1997,YR1997,..,..,..,..,..,2.53526738
American Samoa,ASM,1998,YR1998,..,..,..,..,..,2.670417119
American Samoa,ASM,1999,YR1999,..,..,..,..,..,3.154961176
American Samoa,ASM,2000,YR2000,..,..,..,..,..,3.445115097
American Samoa,ASM,2001,YR2001,..,..,..,..,..,3.685848121
American Samoa,ASM,2002,YR2002,..,514000000,..,8700.06770480704,..,3.446174678
American Samoa,ASM,2003,YR2003,..,527000000,0.814111261872455,8856.54745899435,0.0957531149405924,3.529174509
American Samoa,ASM,2004,YR2004,0.854312655717327,512000000,0.538358008075377,8578.94472277609,0.240184563135955,3.770044068
American Samoa,ASM,2005,YR2005,1.4531577505428,503000000,-0.401606425702823,8444.98169974145,-0.202616988891734,..
American Samoa,ASM,2006,YR2006,3.04017872134947,496000000,-4.16666666666666,8391.56106721708,-3.42895088568189,..
American Samoa,ASM,2007,YR2007,4.40359568025311,520000000,1.96353436185133,8909.44915617236,3.25980682816665,..
American Samoa,ASM,2008,YR2008,6.23811430417881,563000000,-2.61348005502063,9792.66680581646,-1.13469288616294,..
American Samoa,ASM,2009,YR2009,8.34497436289685,678000000,-4.23728813559322,11961.2582255703,-2.87052854456408,..
American Samoa,ASM,2010,YR2010,10.4211376567607,576000000,0.442477876106182,10271.2245225485,1.52429560889686,..
American Samoa,ASM,2011,YR2011,12.7246309407877,574000000,0.293685756240819,10294.3022651052,0.869269598167648,..
American Samoa,ASM,2012,YR2012,15.1908430744426,644000000,-4.39238653001463,11568.7930012395,-4.23437728864654,..
American Samoa,ASM,2013,YR2013,16.9931823410693,641000000,-2.75650842266462,11505.3937142139,-2.83679849163519,..
American Samoa,ASM,2014,YR2014,18.1921499994414,642000000,0.944881889763778,11507.2323493037,0.803753378222453,..
American Samoa,ASM,2015,YR2015,18.8224624120308,661000000,1.40405616224648,11843.3311832581,1.36590155070407,..
American Samoa,ASM,2016,YR2016,19.0621151233884,652000000,-2.76923076923077,11696.9555623329,-2.64538324917581,..
American Samoa,ASM,2017,YR2017,19.1314535068062,602000000,-5.85443037974683,10823.4448040273,-5.64961891041834,..
American Samoa,ASM,2018,YR2018,18.9223314264961,636000000,2.18487394957982,11466.6907058505,2.47043521275813,..
American Samoa,ASM,2019,YR2019,18.3956649099837,..,..,..,..,..
American Samoa,ASM,2020,YR2020,..,..,..,..,..,..
Andorra,AND,1971,YR1971,..,89409820.3592814,4.64946536081887,3498.1736515232,-0.603684764691934,..
Andorra,AND,1972,YR1972,..,113408231.944085,8.14974348860618,4217.17358114253,2.78890725216738,..
Andorra,AND,1973,YR1973,..,150820102.798401,7.78846720294035,5342.16856044208,2.67240932351487,..
Andorra,AND,1974,YR1974,..,186558696.279204,5.61878972962955,6319.73903384837,1.01049023194111,..
Andorra,AND,1975,YR1975,..,220127246.376812,0.542205658763677,7169.10100559556,-3.33802602029949,0
Andorra,AND,1976,YR1976,..,227281024.620741,3.30378704950793,7152.37513361051,-0.181175650466031,0
Andorra,AND,1977,YR1977,..,254020153.340635,2.83857556610046,7751.37021575891,-0.280692814867606,0
Andorra,AND,1978,YR1978,..,308008897.569444,1.46300017893397,9129.7061851808,-1.44221540552377,0
Andorra,AND,1979,YR1979,..,411578334.159643,0.0415571951294567,11820.8493928325,-3.06444898925606,0
Andorra,AND,1980,YR1980,..,446416105.825017,2.20872760693067,12377.4116456877,-1.33076003498734,0
Andorra,AND,1981,YR1981,..,388958731.302938,-0.132474511474285,10372.232834745,-3.94874555214248,0
Andorra,AND,1982,YR1982,..,375895956.383462,1.24646111342557,9610.26630831575,-2.93137260946314,0
Andorra,AND,1983,YR1983,..,327861832.946636,1.7701183169326,8022.65478128161,-2.59533589819409,0
Andorra,AND,1984,YR1984,..,330070689.298282,1.78468669356731,7728.90669456943,-2.59835172795356,0
Andorra,AND,1985,YR1985,..,346737964.774951,2.32143303219976,7774.39382903478,-2.02378656786722,0
Andorra,AND,1986,YR1986,..,482000594.03588,3.25332177830622,10361.8159820255,-1.00182403610599,0
Andorra,AND,1987,YR1987,..,611316399.407088,5.54712217053779,12616.167565929,1.3256729337923,0
Andorra,AND,1988,YR1988,..,721425939.15155,5.09432620323258,14304.3569645785,0.970487690400006,0
Andorra,AND,1989,YR1989,..,795449332.396346,4.82703424406891,15166.437850754,0.801682524888875,0
Andorra,AND,1990,YR1990,..,1029048481.88051,3.78138758962959,18878.5059692988,-0.142614681962741,0
Andorra,AND,1991,YR1991,..,1106928582.86629,2.54600287187591,19532.5401504525,-1.36612958050706,0
Andorra,AND,1992,YR1992,..,1210013651.87713,0.929211956288995,20547.7117897897,-2.87054457996786,1.307566907
Andorra,AND,1993,YR1993,..,1007025755.00065,-1.0314840109577,16516.4710272204,-4.41262289346209,1.279296715
Andorra,AND,1994,YR1994,..,1017549124.33238,2.38318769098808,16234.8090102012,-0.403571697636522,1.250857571
Andorra,AND,1995,YR1995,..,1178738991.19295,2.75749918732981,18461.0648581512,0.869722420740331,4.424432263
Andorra,AND,1996,YR1996,..,1223945356.62682,4.64974014875021,19017.1745902241,3.82047713638443,8.527035426
Andorra,AND,1997,YR1997,..,1180597272.72727,9.06767219910549,18353.0597218473,9.12362433712795,13.39717382
Andorra,AND,1998,YR1998,..,1211932397.81713,3.19479029605816,18894.5214963227,3.49242735453419,22.00898008
Andorra,AND,1999,YR1999,..,1239876305.13531,4.09908083663429,19261.7105038886,3.73035953120082,32.00248563
Andorra,AND,2000,YR2000,..,1429049198.45218,3.52836129711103,21854.2468030614,1.91345185341851,36.00397614
Andorra,AND,2001,YR2001,..,1546926174.49664,8.11935772169949,22971.535535508,4.98692923214578,43.70145973
Andorra,AND,2002,YR2002,..,1755910031.99699,4.54636221364653,25066.8822109807,0.504740650532767,46.81009008
Andorra,AND,2003,YR2003,..,2361726862.30248,8.69420371612468,32271.9639023596,4.04088814340709,70.90951327
Andorra,AND,2004,YR2004,..,2894921777.99851,8.13567633837351,37969.1749907994,3.79288948369512,76.5515975
Andorra,AND,2005,YR2005,..,3159905484.39249,5.39779598500422,40066.2569185146,1.89242087413828,81.8593328
Andorra,AND,2006,YR2006,..,3456442102.622,4.80868869916921,42675.8127569297,2.05754635138069,85.1974862
Andorra,AND,2007,YR2007,..,3952600602.24473,1.55318814103222,47803.6936075266,-0.523712361440857,76.80204151
Andorra,AND,2008,YR2008,..,4085630584.44412,-5.55918636850581,48718.4968691913,-6.88578576343916,76.55672414
Andorra,AND,2009,YR2009,..,3674409558.21061,-5.30284654348291,43503.1855156769,-5.97666808933573,76.42281236
Andorra,AND,2010,YR2010,..,3449966856.68832,-1.97495799965346,40852.6667774434,-1.9587073562118,77.5556845
Andorra,AND,2011,YR2011,..,3629203786.19154,-0.00806975341139093,43335.3288618283,0.830101584464657,77.66725972
Andorra,AND,2012,YR2012,..,3188808942.56713,-4.97444371853503,38686.4612635075,-3.45268829505082,77.48067987
Andorra,AND,2013,YR2013,..,3193704343.20627,-3.54759651549344,39538.7667220426,-1.57374573479805,79.14799317
Andorra,AND,2014,YR2014,..,3271808157.30039,2.50446552114518,41303.9293714464,4.52445555660033,83.62390012
Andorra,AND,2015,YR2015,..,2789870187.50693,1.43414039522716,35762.523073758,2.997046097693,91.44351438
Andorra,AND,2016,YR2016,..,2896679211.86628,3.70967806978986,37474.6654057245,4.66765457782807,98.49282637
Andorra,AND,2017,YR2017,..,3000180750.11297,0.346071889630295,38962.8803536703,0.731812818700448,104.3324113
Andorra,AND,2018,YR2018,..,3218316013.22626,1.58876549046354,41793.0552583729,1.58216933136615,107.2825494
Andorra,AND,2019,YR2019,..,3154057987.23833,1.84923825726078,40886.3911648431,1.66967982731359,113.9573773
Andorra,AND,2020,YR2020,..,..,..,..,..,..
Angola,AGO,1971,YR1971,..,..,..,..,..,..
Angola,AGO,1972,YR1972,..,..,..,..,..,..
Angola,AGO,1973,YR1973,..,..,..,..,..,..
Angola,AGO,1974,YR1974,..,..,..,..,..,..
Angola,AGO,1975,YR1975,..,..,..,..,..,0
Angola,AGO,1976,YR1976,..,..,..,..,..,0
Angola,AGO,1977,YR1977,..,..,..,..,..,0
Angola,AGO,1978,YR1978,..,..,..,..,..,0
Angola,AGO,1979,YR1979,..,..,..,..,..,0
Angola,AGO,1980,YR1980,..,5930503400.83228,..,710.981648140027,..,0
Angola,AGO,1981,YR1981,..,5550483035.90815,-4.40000121936168,642.383857952257,-7.70994712206385,0
Angola,AGO,1982,YR1982,..,5550483035.90815,0,619.96135753111,-3.49051429975594,0
Angola,AGO,1983,YR1983,..,5784341596.36339,4.20000142834165,623.440584831564,0.548367120567789,0
Angola,AGO,1984,YR1984,..,6131475065.23832,6.00000216437297,637.715230700475,2.28844087755758,0
Angola,AGO,1985,YR1985,..,7553560459.10428,3.49999948953466,758.237576171151,-0.107675791108804,0
Angola,AGO,1986,YR1986,..,7072063345.44786,2.90000174265121,685.270085316704,-0.67068962143081,0
